id,idCandidate,idProvinsi,idKabkot,candidate,provinsi,kabkot,date,time,confidence,supportive,positive,undecided,unsupportive,uncomfortable,negative,dissapproval
clp8hl6856ldrjq7wxnnbqww3,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,85485,22876,12040,59430,24080,13244,60201,22876
clp8hl6856ldxjq7wi1rqkb99,7,11,158,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,2023-11-22,23:00,266204,217803,322671,383514,330738,129068,104868,242003
clp8hl6856ldyjq7wxpyv50u9,7,11,159,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,2023-11-22,23:00,86204,11195,14554,54536,21271,53738,16793,20152
clp8hl6856ldzjq7wd8atvqsn,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,26074,112987,34765,83948,81698,27812,20859,43457
clp98hpvz009ljqasfv97ylu9,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,88651,46933,38242,83547,36503,43457,48671,45195
clp8hl6856ldvjq7ww0y9dcka,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,266678,37132,33757,166946,97895,33757,145154,60762
clp8hl6856ldujq7wv4a3enmi,7,11,155,Jokowi,DKI JAKARTA,KAB. ADM. KEP. SERIBU,2023-11-22,23:00,262931,36018,61230,175888,75638,64832,158479,61230
clp98hpvu009bjqasi0y8wjmx,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,138403,74265,124900,163440,131651,91143,60762,54011
clp98hpvv009djqasu1yuvm0d,7,11,157,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,2023-11-22,23:00,25089,309435,83631,206670,171444,137991,50179,58542
clp98hpvw009fjqas82mgbom8,7,11,155,Jokowi,DKI JAKARTA,KAB. ADM. KEP. SERIBU,2023-11-22,23:00,21611,75638,262931,173378,28814,226913,79239,25213
clp98hpvx009hjqasa0rypmzg,7,11,158,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,2023-11-22,23:00,338805,56467,411406,394643,112935,193603,387205,112935
clp98hpvy009jjqasadwbxrgb,7,11,159,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,2023-11-22,23:00,67172,22391,22391,53718,44781,27988,8956,30227
clp8hl6856ldwjq7wafbtz3gu,7,11,157,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,2023-11-22,23:00,154718,158899,104539,205313,45997,25089,71087,275983
,7,12,175,Jokowi,JAWA BARAT,KAB. KARAWANG,2023-11-22,23:00,34146,25904,57696,56243,36501,30614,25904,24727
,7,12,186,Jokowi,JAWA BARAT,KOTA TASIKMALAYA,2023-11-22,23:00,31034,31920,25714,42347,23940,40787,6207,17734
,7,12,187,Jokowi,JAWA BARAT,KOTA BANJAR,2023-11-22,23:00,370480,29638,93855,233473,192649,64216,49397,187710
,7,12,185,Jokowi,JAWA BARAT,KOTA CIMAHI,2023-11-22,23:00,96402,37078,14831,70669,17797,34111,60807,35594
,7,12,184,Jokowi,JAWA BARAT,KOTA DEPOK,2023-11-22,23:00,50941,138671,93391,139783,101881,28300,67921,84901
,7,12,183,Jokowi,JAWA BARAT,KOTA BEKASI,2023-11-22,23:00,490918,109811,45216,319331,122730,109811,329432,83973
,7,12,182,Jokowi,JAWA BARAT,KOTA CIREBON,2023-11-22,23:00,46730,3299,4948,26352,9896,19242,9896,15943
,7,12,181,Jokowi,JAWA BARAT,KOTA BANDUNG,2023-11-22,23:00,173582,40057,453983,319604,480688,40057,86791,60086
,7,12,180,Jokowi,JAWA BARAT,KOTA SUKABUMI,2023-11-22,23:00,117903,167029,206330,233278,98252,225980,98252,68777
,7,12,179,Jokowi,JAWA BARAT,KOTA BOGOR,2023-11-22,23:00,112836,181791,18806,152380,56418,75224,103433,78358
,7,12,178,Jokowi,JAWA BARAT,KAB. PANGANDARAN,2023-11-22,23:00,284909,250164,159827,334586,41694,277960,118133,257113
,7,12,177,Jokowi,JAWA BARAT,KAB. BANDUNG BARAT,2023-11-22,23:00,348708,51030,25515,206356,165849,97808,106314,55283
,7,12,161,Jokowi,JAWA BARAT,KAB. BOGOR,2023-11-22,23:00,289700,85485,99733,226782,161472,185218,56990,71238
,7,12,162,Jokowi,JAWA BARAT,KAB. SUKABUMI,2023-11-22,23:00,57253,218278,82301,173907,132398,67988,71566,85880
,7,12,163,Jokowi,JAWA BARAT,KAB. CIANJUR,2023-11-22,23:00,287170,509496,129690,455513,453914,240853,148217,83372
,7,12,164,Jokowi,JAWA BARAT,KAB. BANDUNG,2023-11-22,23:00,169046,41119,246716,223211,246716,36550,132495,41119
,7,12,165,Jokowi,JAWA BARAT,KAB. GARUT,2023-11-22,23:00,318307,131981,326071,376406,558979,77636,93163,46582
,7,12,166,Jokowi,JAWA BARAT,KAB. TASIKMALAYA,2023-11-22,23:00,976328,81361,298323,640512,786487,379683,81361,108481
,7,12,167,Jokowi,JAWA BARAT,KAB. CIAMIS,2023-11-22,23:00,250410,72036,20582,164078,133781,24012,30872,154362
,7,12,161,Jokowi,JAWA BARAT,KAB. BOGOR,2023-11-22,23:00,52241,94984,327694,224464,161472,33244,80736,199466
,7,12,162,Jokowi,JAWA BARAT,KAB. SUKABUMI,2023-11-22,23:00,21470,75145,261218,170094,229013,53675,21470,53675
,7,12,163,Jokowi,JAWA BARAT,KAB. CIANJUR,2023-11-22,23:00,685503,148217,92636,446747,657713,55581,55581,157481
,7,12,164,Jokowi,JAWA BARAT,KAB. BANDUNG,2023-11-22,23:00,123358,205596,127927,222057,73101,187321,77670,118789
,7,12,165,Jokowi,JAWA BARAT,KAB. GARUT,2023-11-22,23:00,326071,116454,333834,365658,287253,178563,155272,155272
,7,12,166,Jokowi,JAWA BARAT,KAB. TASIKMALAYA,2023-11-22,23:00,623765,542405,189842,649622,298323,298323,474604,284762
,7,12,167,Jokowi,JAWA BARAT,KAB. CIAMIS,2023-11-22,23:00,198956,61745,82327,165811,58315,72036,130350,82327
,7,12,168,Jokowi,JAWA BARAT,KAB. KUNINGAN,2023-11-22,23:00,240977,49431,327482,305261,278051,37073,111220,191546
,7,12,169,Jokowi,JAWA BARAT,KAB. CIREBON,2023-11-22,23:00,439873,80540,99126,293903,37172,390310,68149,123908
,7,12,170,Jokowi,JAWA BARAT,KAB. MAJALENGKA,2023-11-22,23:00,118727,283625,257242,321716,72555,178090,72555,336393
,7,12,171,Jokowi,JAWA BARAT,KAB. SUMEDANG,2023-11-22,23:00,54834,299093,144562,246137,29909,254229,34894,179456
,7,12,172,Jokowi,JAWA BARAT,KAB. INDRAMAYU,2023-11-22,23:00,488574,69796,76141,308810,361672,126902,50761,95177
,7,12,173,Jokowi,JAWA BARAT,KAB. SUBANG,2023-11-22,23:00,37841,66222,211281,150184,182900,47302,31535,53609
,7,12,174,Jokowi,JAWA BARAT,KAB. PURWAKARTA,2023-11-22,23:00,172101,136978,42147,170978,172101,91319,38635,49172
,7,12,176,Jokowi,JAWA BARAT,KAB. BEKASI,2023-11-22,23:00,84321,120093,51103,124620,143090,20441,74100,17886
,7,12,177,Jokowi,JAWA BARAT,KAB. BANDUNG BARAT,2023-11-22,23:00,114819,110566,199869,208092,250900,51030,25515,97808
,7,12,178,Jokowi,JAWA BARAT,KAB. PANGANDARAN,2023-11-22,23:00,180674,277960,236266,329446,236266,264062,69490,125082
,7,12,179,Jokowi,JAWA BARAT,KOTA BOGOR,2023-11-22,23:00,94030,97164,122239,151693,228806,31343,34478,18806
,7,12,180,Jokowi,JAWA BARAT,KOTA SUKABUMI,2023-11-22,23:00,127728,147378,216155,237068,240718,29476,103165,117903
,7,12,181,Jokowi,JAWA BARAT,KOTA BANDUNG,2023-11-22,23:00,560802,40057,66762,320127,514069,53410,46734,53410
,7,12,182,Jokowi,JAWA BARAT,KOTA CIREBON,2023-11-22,23:00,19242,28038,7697,26528,21441,16493,3848,13194
,7,12,183,Jokowi,JAWA BARAT,KOTA BEKASI,2023-11-22,23:00,51676,58135,536134,318233,109811,193783,90432,251918
,7,12,184,Jokowi,JAWA BARAT,KOTA DEPOK,2023-11-22,23:00,203762,50941,28300,137428,101881,87731,53771,39620
,7,12,185,Jokowi,JAWA BARAT,KOTA CIMAHI,2023-11-22,23:00,11865,11865,124580,71656,35594,26696,10382,75638
,7,12,186,Jokowi,JAWA BARAT,KOTA TASIKMALAYA,2023-11-22,23:00,14187,25714,48767,42464,48767,15960,12414,11527
,7,12,187,Jokowi,JAWA BARAT,KOTA BANJAR,2023-11-22,23:00,227227,138312,128433,238797,83975,64216,49397,296384
,7,12,174,Jokowi,JAWA BARAT,KAB. PURWAKARTA,2023-11-22,23:00,288006,31610,31610,173243,24586,52684,94831,179125
,7,12,168,Jokowi,JAWA BARAT,KAB. KUNINGAN,2023-11-22,23:00,37073,247156,333661,294619,290408,216262,74147,37073
,7,12,169,Jokowi,JAWA BARAT,KAB. CIREBON,2023-11-22,23:00,303575,229230,86736,294967,247816,167276,130103,74345
,7,12,170,Jokowi,JAWA BARAT,KAB. MAJALENGKA,2023-11-22,23:00,184686,191282,283625,314541,329797,217666,59363,52768
,7,12,171,Jokowi,JAWA BARAT,KAB. SUMEDANG,2023-11-22,23:00,104683,154532,239275,240585,39879,214350,109668,134592
,7,12,172,Jokowi,JAWA BARAT,KAB. INDRAMAYU,2023-11-22,23:00,298220,133247,203044,304496,95177,107867,380707,50761
,7,12,173,Jokowi,JAWA BARAT,KAB. SUBANG,2023-11-22,23:00,63069,176593,75683,155305,56762,148212,34688,75683
,7,12,176,Jokowi,JAWA BARAT,KAB. BEKASI,2023-11-22,23:00,81766,71545,102207,122436,48548,63879,15331,127759
,7,12,175,Jokowi,JAWA BARAT,KAB. KARAWANG,2023-11-22,23:00,43566,34146,40034,56879,12952,57696,8242,38856
,7,13,201,Jokowi,JAWA TENGAH,KAB. SRAGEN,2023-11-22,23:00,422017,82211,43846,258288,43846,126057,257595,120576
,7,13,202,Jokowi,JAWA TENGAH,KAB. GROBOGAN,2023-11-22,23:00,128055,44541,384166,272181,256111,155894,77947,66812
,7,13,212,Jokowi,JAWA TENGAH,KAB. BATANG,2023-11-22,23:00,152764,152764,76382,188842,84020,34372,202413,61106
,7,13,191,Jokowi,JAWA TENGAH,KAB. BANJARNEGARA,2023-11-22,23:00,82131,225861,376436,331314,171107,95820,88976,328526
,7,13,218,Jokowi,JAWA TENGAH,KOTA SURAKARTA,2023-11-22,23:00,203118,52987,38269,141018,88312,114806,47100,44156
,7,13,213,Jokowi,JAWA TENGAH,KAB. PEKALONGAN,2023-11-22,23:00,111410,84883,68968,129214,42442,172420,26526,23873
,7,13,214,Jokowi,JAWA TENGAH,KAB. PEMALANG,2023-11-22,23:00,309088,79360,29238,198558,100245,158721,66830,91891
,7,13,215,Jokowi,JAWA TENGAH,KAB. TEGAL,2023-11-22,23:00,67483,50612,163083,138631,205260,19682,19682,36553
,7,13,200,Jokowi,JAWA TENGAH,KAB. KARANGANYAR,2023-11-22,23:00,198154,63049,39030,142313,207161,27021,42033,24019
,7,13,199,Jokowi,JAWA TENGAH,KAB. WONOGIRI,2023-11-22,23:00,189420,26308,47355,123899,42093,131541,60509,28939
,7,13,198,Jokowi,JAWA TENGAH,KAB. SUKOHARJO,2023-11-22,23:00,67126,98451,58176,108979,58176,29088,80551,55938
,7,13,197,Jokowi,JAWA TENGAH,KAB. KLATEN,2023-11-22,23:00,101865,290315,117145,243776,244476,142611,71305,50932
,7,13,196,Jokowi,JAWA TENGAH,KAB. BOYOLALI,2023-11-22,23:00,206787,48825,31592,139447,68929,80417,71801,66057
,7,13,195,Jokowi,JAWA TENGAH,KAB. MAGELANG,2023-11-22,23:00,305971,140844,38853,237955,150557,242834,58280,33997
,7,13,194,Jokowi,JAWA TENGAH,KAB. WONOSOBO,2023-11-22,23:00,703393,94358,60046,408779,171559,145825,317385,223027
,7,13,216,Jokowi,JAWA TENGAH,KAB. BREBES,2023-11-22,23:00,100199,84259,43268,108170,113863,68318,18218,27327
,7,13,217,Jokowi,JAWA TENGAH,KOTA MAGELANG,2023-11-22,23:00,112539,50824,18151,85322,23597,10891,23597,123430
,7,13,208,Jokowi,JAWA TENGAH,KAB. DEMAK,2023-11-22,23:00,167767,88299,38263,139306,20603,117731,85355,70639
,7,13,207,Jokowi,JAWA TENGAH,KAB. JEPARA,2023-11-22,23:00,277908,70455,43056,192125,66541,105683,164396,54799
,7,13,206,Jokowi,JAWA TENGAH,KAB. KUDUS,2023-11-22,23:00,198434,39165,23499,128837,52219,109661,36554,62663
,7,13,205,Jokowi,JAWA TENGAH,KAB. PATI,2023-11-22,23:00,84504,199429,54082,160302,125065,118305,57463,37182
,7,13,204,Jokowi,JAWA TENGAH,KAB. REMBANG,2023-11-22,23:00,296805,70079,45345,200375,78323,98935,127791,107179
,7,13,203,Jokowi,JAWA TENGAH,KAB. BLORA,2023-11-22,23:00,108099,88445,131030,154799,94996,131030,72066,29482
,7,13,188,Jokowi,JAWA TENGAH,KAB. CILACAP,2023-11-22,23:00,22769,12751,55557,44802,51003,18216,14572,7286
,7,13,189,Jokowi,JAWA TENGAH,KAB. BANYUMAS,2023-11-22,23:00,21026,38230,131892,90019,34407,19115,43964,93662
,7,13,190,Jokowi,JAWA TENGAH,KAB. PURBALINGGA,2023-11-22,23:00,4009,2599,817,3622,520,3267,891,2747
,7,13,219,Jokowi,JAWA TENGAH,KOTA SALATIGA,2023-11-22,23:00,67797,186441,28249,139054,183616,33898,22599,42373
,7,13,220,Jokowi,JAWA TENGAH,KOTA SEMARANG,2023-11-22,23:00,211590,22670,17632,122037,37784,120908,40303,52897
,7,13,221,Jokowi,JAWA TENGAH,KOTA PEKALONGAN,2023-11-22,23:00,135688,248761,67844,213049,27138,72367,135688,217101
,7,13,222,Jokowi,JAWA TENGAH,KOTA TEGAL,2023-11-22,23:00,147530,31294,44706,106104,98353,44706,51412,29059
,7,13,192,Jokowi,JAWA TENGAH,KAB. KEBUMEN,2023-11-22,23:00,68977,128957,101966,141225,200932,23992,29990,44985
,7,13,193,Jokowi,JAWA TENGAH,KAB. PURWOREJO,2023-11-22,23:00,69869,501786,63517,312451,209607,44462,133386,247717
,7,13,209,Jokowi,JAWA TENGAH,KAB. SEMARANG,2023-11-22,23:00,285169,36097,39707,173519,36097,249072,43317,32488
,7,13,210,Jokowi,JAWA TENGAH,KAB. TEMANGGUNG,2023-11-22,23:00,130847,14274,92782,117528,187943,16653,19032,14274
,7,13,211,Jokowi,JAWA TENGAH,KAB. KENDAL,2023-11-22,23:00,246946,88458,33172,179315,132687,62658,29486,143745
,7,13,203,Jokowi,JAWA TENGAH,KAB. BLORA,2023-11-22,23:00,147408,127754,52412,160255,157236,52412,62239,55688
,7,13,205,Jokowi,JAWA TENGAH,KAB. PATI,2023-11-22,23:00,206189,40562,91264,164288,121685,33801,40562,141966
,7,13,206,Jokowi,JAWA TENGAH,KAB. KUDUS,2023-11-22,23:00,65274,130549,65274,124400,75718,31332,91384,62663
,7,13,207,Jokowi,JAWA TENGAH,KAB. JEPARA,2023-11-22,23:00,54799,74370,262251,185683,46970,125254,90026,129168
,7,13,208,Jokowi,JAWA TENGAH,KAB. DEMAK,2023-11-22,23:00,167767,76525,50036,144063,120675,47093,55922,70639
,7,13,188,Jokowi,JAWA TENGAH,KAB. CILACAP,2023-11-22,23:00,32788,23680,34609,44597,18216,10019,32788,30056
,7,13,189,Jokowi,JAWA TENGAH,KAB. BANYUMAS,2023-11-22,23:00,15292,30584,145272,90956,112777,24849,15292,38230
,7,13,190,Jokowi,JAWA TENGAH,KAB. PURBALINGGA,2023-11-22,23:00,4381,445,2599,3612,2153,1559,1262,2450
,7,13,191,Jokowi,JAWA TENGAH,KAB. BANJARNEGARA,2023-11-22,23:00,232706,301148,150574,333950,150574,355903,116353,61599
,7,13,192,Jokowi,JAWA TENGAH,KAB. KEBUMEN,2023-11-22,23:00,53982,89970,155948,141504,47984,191935,17994,41986
,7,13,193,Jokowi,JAWA TENGAH,KAB. PURWOREJO,2023-11-22,23:00,152441,38110,444620,307827,127034,279476,95276,133386
,7,13,194,Jokowi,JAWA TENGAH,KAB. WONOSOBO,2023-11-22,23:00,428898,300229,128670,406289,205871,334541,223027,94358
,7,13,195,Jokowi,JAWA TENGAH,KAB. MAGELANG,2023-11-22,23:00,315684,29140,140844,230367,126274,169984,29140,160270
,7,13,196,Jokowi,JAWA TENGAH,KAB. BOYOLALI,2023-11-22,23:00,34464,112010,140730,141941,89033,134986,37337,25848
,7,13,209,Jokowi,JAWA TENGAH,KAB. SEMARANG,2023-11-22,23:00,249072,90243,21658,175761,108292,72195,32488,147999
,7,13,210,Jokowi,JAWA TENGAH,KAB. TEMANGGUNG,2023-11-22,23:00,173669,47581,16653,114661,35685,26169,49960,126088
,7,13,211,Jokowi,JAWA TENGAH,KAB. KENDAL,2023-11-22,23:00,154802,51601,162173,175615,114259,136373,62658,55286
,7,13,212,Jokowi,JAWA TENGAH,KAB. BATANG,2023-11-22,23:00,141307,87839,152764,182021,129850,45829,80201,126031
,7,13,214,Jokowi,JAWA TENGAH,KAB. PEMALANG,2023-11-22,23:00,338326,25061,54299,203982,25061,91891,158721,142013
,7,13,215,Jokowi,JAWA TENGAH,KAB. TEGAL,2023-11-22,23:00,92789,81542,106848,138622,19682,81542,92789,87165
,7,13,216,Jokowi,JAWA TENGAH,KAB. BREBES,2023-11-22,23:00,116140,95645,15941,109399,102477,86536,18218,20495
,7,13,217,Jokowi,JAWA TENGAH,KOTA MAGELANG,2023-11-22,23:00,88942,32673,59900,88037,10891,83497,12706,74421
,7,13,218,Jokowi,JAWA TENGAH,KOTA SURAKARTA,2023-11-22,23:00,61818,47100,185455,141556,26494,91256,141299,35325
,7,13,219,Jokowi,JAWA TENGAH,KOTA SALATIGA,2023-11-22,23:00,146893,115819,19774,139554,141243,87571,16949,36723
,7,13,220,Jokowi,JAWA TENGAH,KOTA SEMARANG,2023-11-22,23:00,47860,188919,15114,124140,103276,22670,93200,32746
,7,13,221,Jokowi,JAWA TENGAH,KOTA PEKALONGAN,2023-11-22,23:00,144734,131165,176395,213126,158303,189963,40706,63321
,7,13,222,Jokowi,JAWA TENGAH,KOTA TEGAL,2023-11-22,23:00,100589,105059,17882,107442,51412,58118,35765,78236
,7,13,199,Jokowi,JAWA TENGAH,KAB. WONOGIRI,2023-11-22,23:00,173635,47355,42093,129061,28939,26308,113126,94710
,7,13,200,Jokowi,JAWA TENGAH,KAB. KARANGANYAR,2023-11-22,23:00,231180,33026,36028,148112,48037,201157,18014,33026
,7,13,201,Jokowi,JAWA TENGAH,KAB. SRAGEN,2023-11-22,23:00,137019,49327,361729,263422,411056,32884,38365,65769
,7,13,202,Jokowi,JAWA TENGAH,KAB. GROBOGAN,2023-11-22,23:00,412004,38973,105785,274023,128055,61244,317355,50109
,7,13,204,Jokowi,JAWA TENGAH,KAB. REMBANG,2023-11-22,23:00,280316,103057,28856,198296,78323,107179,103057,123669
,7,13,197,Jokowi,JAWA TENGAH,KAB. KLATEN,2023-11-22,23:00,432925,40746,35653,245501,76399,40746,239382,152797
,7,13,213,Jokowi,JAWA TENGAH,KAB. PEKALONGAN,2023-11-22,23:00,164462,53052,47747,131063,39789,175072,34484,15916
,7,13,198,Jokowi,JAWA TENGAH,KAB. SUKOHARJO,2023-11-22,23:00,46988,140964,35800,109135,76076,13425,29088,105164
clp8hl6866lfrjq7wudhy9aoe,7,14,224,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,2023-11-22,23:00,189828,17717,45559,121117,179704,25310,15186,32904
clp8hl6866lfujq7wqkn4401w,7,14,227,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,2023-11-22,23:00,8817,28104,18185,27217,35819,11572,3857,3857
clp8hl6866lfsjq7w4cmriakg,7,14,225,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,2023-11-22,23:00,17397,5799,13048,17872,2537,9423,7974,16309
clp8hl6866lftjq7wyx3pxcp5,7,14,226,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,2023-11-22,23:00,44853,15526,25877,41656,9488,18114,6900,51753
clp8hl6866lfqjq7wpnveuh8x,7,14,223,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,2023-11-22,23:00,103722,34574,176012,148359,53432,135152,47146,78577
clp98hpxu00d3jqas9bbdchj6,7,14,225,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,2023-11-22,23:00,19571,2175,14497,17629,18484,9423,2899,5436
clp98hpxv00d5jqas9g3ksqju,7,14,223,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,2023-11-22,23:00,78577,69148,166583,152641,144581,110008,40860,18858
clp98hpxw00d7jqas5wrodrrr,7,14,224,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,2023-11-22,23:00,93648,80993,78462,123958,151862,35435,45559,20248
clp98hpxx00d9jqasx6dw8tyg,7,14,226,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,2023-11-22,23:00,13801,44853,27602,42557,25877,9488,22426,28464
clp98hpxy00dbjqas4eiaq43y,7,14,227,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,2023-11-22,23:00,22594,8266,24247,26170,27002,17634,7164,3306
,7,15,248,Jokowi,JAWA TIMUR,KAB. NGAWI,2023-11-22,23:00,133157,51673,13912,96276,19874,131170,25836,21862
,7,15,232,Jokowi,JAWA TIMUR,KAB. BLITAR,2023-11-22,23:00,147430,49143,17093,103978,38460,94013,66237,14957
,7,15,230,Jokowi,JAWA TIMUR,KAB. TRENGGALEK,2023-11-22,23:00,11874,51453,15832,37981,16623,18207,37205,7124
,7,15,229,Jokowi,JAWA TIMUR,KAB. PONOROGO,2023-11-22,23:00,11316,67896,82445,79587,50114,61430,17782,32332
,7,15,228,Jokowi,JAWA TIMUR,KAB. PACITAN,2023-11-22,23:00,94025,122232,253867,223609,56415,216257,47012,150440
,7,15,241,Jokowi,JAWA TIMUR,KAB. PASURUAN,2023-11-22,23:00,311526,21240,21240,175085,24781,191164,70801,67261
,7,15,242,Jokowi,JAWA TIMUR,KAB. SIDOARJO,2023-11-22,23:00,365644,153570,212073,356257,241325,277889,146257,65816
,7,15,243,Jokowi,JAWA TIMUR,KAB. MOJOKERTO,2023-11-22,23:00,190984,71151,112344,176428,213453,93620,41193,26214
,7,15,244,Jokowi,JAWA TIMUR,KAB. JOMBANG,2023-11-22,23:00,216019,89225,164362,231837,272371,98617,56353,42265
,7,15,262,Jokowi,JAWA TIMUR,KOTA MOJOKERTO,2023-11-22,23:00,63013,13037,141237,106860,32593,71705,39112,73878
,7,15,228,Jokowi,JAWA TIMUR,KAB. PACITAN,2023-11-22,23:00,178647,56415,235062,229181,173946,98726,51714,145739
,7,15,229,Jokowi,JAWA TIMUR,KAB. PONOROGO,2023-11-22,23:00,61430,21015,79212,78870,54964,25865,43648,37181
,7,15,230,Jokowi,JAWA TIMUR,KAB. TRENGGALEK,2023-11-22,23:00,6333,46704,26122,37903,39579,17415,12665,9499
,7,15,231,Jokowi,JAWA TIMUR,KAB. TULUNGAGUNG,2023-11-22,23:00,168768,53699,33242,124672,56256,30685,43470,125297
,7,15,232,Jokowi,JAWA TIMUR,KAB. BLITAR,2023-11-22,23:00,115380,57690,40597,101524,36323,72647,44870,59827
,7,15,233,Jokowi,JAWA TIMUR,KAB. KEDIRI,2023-11-22,23:00,34858,54090,31252,57248,67312,22838,7212,22838
,7,15,234,Jokowi,JAWA TIMUR,KAB. MALANG,2023-11-22,23:00,26091,142052,121759,138232,139153,69576,63778,17394
,7,15,235,Jokowi,JAWA TIMUR,KAB. LUMAJANG,2023-11-22,23:00,74137,17704,18811,53367,27663,27663,30983,24343
,7,15,236,Jokowi,JAWA TIMUR,KAB. JEMBER,2023-11-22,23:00,62198,139204,94777,141337,145128,65160,38503,47389
,7,15,237,Jokowi,JAWA TIMUR,KAB. BANYUWANGI,2023-11-22,23:00,54551,133897,307467,242624,148774,272753,44632,29755
,7,15,238,Jokowi,JAWA TIMUR,KAB. BONDOWOSO,2023-11-22,23:00,158533,21138,172625,166603,197286,81028,31707,42275
,7,15,239,Jokowi,JAWA TIMUR,KAB. SITUBONDO,2023-11-22,23:00,318048,22991,42151,181580,103462,130285,68974,80470
,7,15,240,Jokowi,JAWA TIMUR,KAB. PROBOLINGGO,2023-11-22,23:00,18400,105799,105799,108822,147198,16100,18400,48299
,7,15,241,Jokowi,JAWA TIMUR,KAB. PASURUAN,2023-11-22,23:00,113282,180544,60181,167996,77882,67261,35401,173464
,7,15,242,Jokowi,JAWA TIMUR,KAB. SIDOARJO,2023-11-22,23:00,255951,226699,248638,355589,146257,138945,182822,263263
,7,15,243,Jokowi,JAWA TIMUR,KAB. MOJOKERTO,2023-11-22,23:00,269625,71151,33703,181056,202219,104854,29958,37448
,7,15,244,Jokowi,JAWA TIMUR,KAB. JOMBANG,2023-11-22,23:00,140882,145578,183146,223623,295852,98617,32872,42265
,7,15,245,Jokowi,JAWA TIMUR,KAB. NGANJUK,2023-11-22,23:00,201031,74894,118253,186569,43360,94603,161613,94603
,7,15,246,Jokowi,JAWA TIMUR,KAB. MADIUN,2023-11-22,23:00,177480,64260,64260,149501,171360,88740,27540,18360
,7,15,247,Jokowi,JAWA TIMUR,KAB. MAGETAN,2023-11-22,23:00,52742,15383,151634,107057,68125,87904,30766,32964
,7,15,248,Jokowi,JAWA TIMUR,KAB. NGAWI,2023-11-22,23:00,63597,75522,59623,95412,17887,69560,37761,73535
,7,15,249,Jokowi,JAWA TIMUR,KAB. BOJONEGORO,2023-11-22,23:00,422567,244644,74134,361328,111202,66721,489288,74134
,7,15,250,Jokowi,JAWA TIMUR,KAB. TUBAN,2023-11-22,23:00,31249,143744,137494,151256,193742,46873,53123,18749
,7,15,251,Jokowi,JAWA TIMUR,KAB. LAMONGAN,2023-11-22,23:00,105664,169703,44827,155238,156895,70443,25615,67241
,7,15,252,Jokowi,JAWA TIMUR,KAB. GRESIK,2023-11-22,23:00,162871,74973,20682,122921,38779,64632,41364,113751
,7,15,253,Jokowi,JAWA TIMUR,KAB. BANGKALAN,2023-11-22,23:00,88050,45786,42264,83688,29937,51069,10566,84528
,7,15,254,Jokowi,JAWA TIMUR,KAB. SAMPANG,2023-11-22,23:00,59993,101527,69223,109813,145369,55379,16152,13845
,7,15,255,Jokowi,JAWA TIMUR,KAB. PAMEKASAN,2023-11-22,23:00,197111,183970,56943,211389,170829,183970,39422,43802
,7,15,256,Jokowi,JAWA TIMUR,KAB. SUMENEP,2023-11-22,23:00,122076,76652,85169,137094,133431,113559,19873,17034
,7,15,257,Jokowi,JAWA TIMUR,KOTA KEDIRI,2023-11-22,23:00,184899,19127,114765,152069,216778,31879,47819,22315
,7,15,258,Jokowi,JAWA TIMUR,KOTA BLITAR,2023-11-22,23:00,68986,59131,118262,121441,103479,113335,14783,14783
,7,15,259,Jokowi,JAWA TIMUR,KOTA MALANG,2023-11-22,23:00,400226,43268,97352,255824,319099,118986,54085,48676
,7,15,260,Jokowi,JAWA TIMUR,KOTA PROBOLINGGO,2023-11-22,23:00,97495,63085,30587,90256,72643,17205,49703,51615
,7,15,261,Jokowi,JAWA TIMUR,KOTA PASURUAN,2023-11-22,23:00,71324,223697,29178,154726,162100,35662,103744,22694
