id,idCandidate,idProvinsi,idKabkot,candidate,provinsi,kabkot,date,time,confidence,supportive,positive,undecided,unsupportive,uncomfortable,negative,dissapproval
,7,12,165,Jokowi,JAWA BARAT,KAB. GARUT,2023-11-22,23:00,174,45,81,1165,390,345,630,135
,7,12,166,Jokowi,JAWA BARAT,KAB. TASIKMALAYA,2023-11-22,23:00,177,18,105,1162,735,300,240,225
,7,12,167,Jokowi,JAWA BARAT,KAB. CIAMIS,2023-11-22,23:00,81,165,54,1165,180,540,690,90
,7,12,161,Jokowi,JAWA BARAT,KAB. BOGOR,2023-11-22,23:00,216,60,24,1185,465,135,510,390
,7,12,162,Jokowi,JAWA BARAT,KAB. SUKABUMI,2023-11-22,23:00,75,114,111,1172,630,150,345,375
,7,12,163,Jokowi,JAWA BARAT,KAB. CIANJUR,2023-11-22,23:00,27,171,102,1133,555,120,90,735
,7,12,164,Jokowi,JAWA BARAT,KAB. BANDUNG,2023-11-22,23:00,216,39,45,1184,1065,105,225,105
,7,12,165,Jokowi,JAWA BARAT,KAB. GARUT,2023-11-22,23:00,150,78,72,1186,1140,90,165,105
,7,12,166,Jokowi,JAWA BARAT,KAB. TASIKMALAYA,2023-11-22,23:00,42,138,120,1154,1050,90,105,255
,7,12,167,Jokowi,JAWA BARAT,KAB. CIAMIS,2023-11-22,23:00,66,216,18,1143,465,165,720,150
,7,12,168,Jokowi,JAWA BARAT,KAB. KUNINGAN,2023-11-22,23:00,258,21,21,1169,255,885,135,225
,7,12,169,Jokowi,JAWA BARAT,KAB. CIREBON,2023-11-22,23:00,33,48,219,1180,135,825,120,420
,7,12,170,Jokowi,JAWA BARAT,KAB. MAJALENGKA,2023-11-22,23:00,159,114,27,1142,675,405,240,180
,7,12,171,Jokowi,JAWA BARAT,KAB. SUMEDANG,2023-11-22,23:00,180,27,93,1183,705,285,120,390
,7,12,172,Jokowi,JAWA BARAT,KAB. INDRAMAYU,2023-11-22,23:00,27,156,117,1146,315,405,570,210
,7,12,173,Jokowi,JAWA BARAT,KAB. SUBANG,2023-11-22,23:00,99,30,171,1130,90,645,435,330
,7,12,174,Jokowi,JAWA BARAT,KAB. PURWAKARTA,2023-11-22,23:00,105,45,150,1166,1005,180,135,180
,7,12,176,Jokowi,JAWA BARAT,KAB. BEKASI,2023-11-22,23:00,255,27,18,1167,195,990,90,225
,7,12,177,Jokowi,JAWA BARAT,KAB. BANDUNG BARAT,2023-11-22,23:00,132,117,51,1157,495,165,600,240
,7,12,178,Jokowi,JAWA BARAT,KAB. PANGANDARAN,2023-11-22,23:00,150,84,66,1133,735,420,210,135
,7,12,179,Jokowi,JAWA BARAT,KOTA BOGOR,2023-11-22,23:00,120,138,42,1156,495,570,300,135
,7,12,180,Jokowi,JAWA BARAT,KOTA SUKABUMI,2023-11-22,23:00,144,117,39,1147,555,330,300,315
,7,12,181,Jokowi,JAWA BARAT,KOTA BANDUNG,2023-11-22,23:00,234,45,21,1185,435,420,375,270
,7,12,182,Jokowi,JAWA BARAT,KOTA CIREBON,2023-11-22,23:00,141,21,138,1161,120,615,135,630
,7,12,183,Jokowi,JAWA BARAT,KOTA BEKASI,2023-11-22,23:00,114,168,18,1136,825,330,225,120
,7,12,184,Jokowi,JAWA BARAT,KOTA DEPOK,2023-11-22,23:00,153,30,117,1160,960,315,120,105
,7,12,185,Jokowi,JAWA BARAT,KOTA CIMAHI,2023-11-22,23:00,90,36,174,1174,360,135,840,165
,7,12,186,Jokowi,JAWA BARAT,KOTA TASIKMALAYA,2023-11-22,23:00,243,21,36,1130,660,615,90,135
,7,12,187,Jokowi,JAWA BARAT,KOTA BANJAR,2023-11-22,23:00,57,210,33,1140,465,195,555,285
,7,12,174,Jokowi,JAWA BARAT,KAB. PURWAKARTA,2023-11-22,23:00,204,75,21,1149,210,150,855,285
,7,12,168,Jokowi,JAWA BARAT,KAB. KUNINGAN,2023-11-22,23:00,213,24,63,1184,735,210,375,180
,7,12,169,Jokowi,JAWA BARAT,KAB. CIREBON,2023-11-22,23:00,240,33,27,1151,510,435,390,165
,7,12,170,Jokowi,JAWA BARAT,KAB. MAJALENGKA,2023-11-22,23:00,69,84,147,1164,720,195,240,345
,7,12,171,Jokowi,JAWA BARAT,KAB. SUMEDANG,2023-11-22,23:00,21,213,66,1147,315,465,255,465
,7,12,172,Jokowi,JAWA BARAT,KAB. INDRAMAYU,2023-11-22,23:00,138,42,120,1165,120,315,855,210
,7,12,173,Jokowi,JAWA BARAT,KAB. SUBANG,2023-11-22,23:00,129,39,132,1186,540,315,300,345
,7,12,176,Jokowi,JAWA BARAT,KAB. BEKASI,2023-11-22,23:00,171,66,63,1161,855,165,270,210
,7,12,175,Jokowi,JAWA BARAT,KAB. KARAWANG,2023-11-22,23:00,150,111,39,1129,300,855,195,150
,7,13,201,Jokowi,JAWA TENGAH,KAB. SRAGEN,2023-11-22,23:00,141,126,33,1149,435,510,225,330
,7,13,202,Jokowi,JAWA TENGAH,KAB. GROBOGAN,2023-11-22,23:00,81,90,129,1161,135,480,675,210
,7,13,212,Jokowi,JAWA TENGAH,KAB. BATANG,2023-11-22,23:00,192,33,75,1138,465,105,690,240
,7,13,191,Jokowi,JAWA TENGAH,KAB. BANJARNEGARA,2023-11-22,23:00,42,54,204,1181,780,465,150,105
,7,13,218,Jokowi,JAWA TENGAH,KOTA SURAKARTA,2023-11-22,23:00,165,39,96,1154,330,930,120,120
,7,13,213,Jokowi,JAWA TENGAH,KAB. PEKALONGAN,2023-11-22,23:00,159,114,27,1159,450,240,615,195
,7,13,214,Jokowi,JAWA TENGAH,KAB. PEMALANG,2023-11-22,23:00,180,66,54,1179,1035,255,120,90
,7,13,215,Jokowi,JAWA TENGAH,KAB. TEGAL,2023-11-22,23:00,57,219,24,1169,345,525,270,360
,7,13,200,Jokowi,JAWA TENGAH,KAB. KARANGANYAR,2023-11-22,23:00,132,84,84,1151,315,180,555,450
,7,13,199,Jokowi,JAWA TENGAH,KAB. WONOGIRI,2023-11-22,23:00,180,39,81,1153,885,270,90,255
,7,13,198,Jokowi,JAWA TENGAH,KAB. SUKOHARJO,2023-11-22,23:00,66,39,195,1167,915,255,240,90
,7,13,197,Jokowi,JAWA TENGAH,KAB. KLATEN,2023-11-22,23:00,87,132,81,1177,915,225,240,120
,7,13,196,Jokowi,JAWA TENGAH,KAB. BOYOLALI,2023-11-22,23:00,201,81,18,1148,420,780,195,105
,7,13,195,Jokowi,JAWA TENGAH,KAB. MAGELANG,2023-11-22,23:00,72,204,24,1155,165,165,300,870
,7,13,194,Jokowi,JAWA TENGAH,KAB. WONOSOBO,2023-11-22,23:00,84,111,105,1170,570,150,270,510
,7,13,216,Jokowi,JAWA TENGAH,KAB. BREBES,2023-11-22,23:00,87,156,57,1184,570,720,90,120
,7,13,217,Jokowi,JAWA TENGAH,KOTA MAGELANG,2023-11-22,23:00,126,138,36,1155,255,360,780,105
,7,13,208,Jokowi,JAWA TENGAH,KAB. DEMAK,2023-11-22,23:00,99,51,150,1188,390,795,135,180
,7,13,207,Jokowi,JAWA TENGAH,KAB. JEPARA,2023-11-22,23:00,198,78,24,1155,105,855,90,450
,7,13,206,Jokowi,JAWA TENGAH,KAB. KUDUS,2023-11-22,23:00,84,126,90,1136,840,300,90,270
,7,13,205,Jokowi,JAWA TENGAH,KAB. PATI,2023-11-22,23:00,24,30,246,1181,555,645,150,150
,7,13,204,Jokowi,JAWA TENGAH,KAB. REMBANG,2023-11-22,23:00,51,213,36,1137,510,690,120,180
,7,13,203,Jokowi,JAWA TENGAH,KAB. BLORA,2023-11-22,23:00,120,129,51,1163,645,345,180,330
,7,13,188,Jokowi,JAWA TENGAH,KAB. CILACAP,2023-11-22,23:00,126,48,126,1188,930,165,135,270
,7,13,189,Jokowi,JAWA TENGAH,KAB. BANYUMAS,2023-11-22,23:00,42,24,234,1175,195,600,225,480
,7,13,190,Jokowi,JAWA TENGAH,KAB. PURBALINGGA,2023-11-22,23:00,162,111,27,1148,510,180,570,240
,7,13,219,Jokowi,JAWA TENGAH,KOTA SALATIGA,2023-11-22,23:00,177,30,93,1139,150,465,210,675
,7,13,220,Jokowi,JAWA TENGAH,KOTA SEMARANG,2023-11-22,23:00,126,63,111,1155,780,375,195,150
,7,13,221,Jokowi,JAWA TENGAH,KOTA PEKALONGAN,2023-11-22,23:00,27,21,252,1148,750,210,330,210
,7,13,222,Jokowi,JAWA TENGAH,KOTA TEGAL,2023-11-22,23:00,51,84,165,1135,840,225,240,195
,7,13,192,Jokowi,JAWA TENGAH,KAB. KEBUMEN,2023-11-22,23:00,93,138,69,1169,1005,240,120,135
,7,13,193,Jokowi,JAWA TENGAH,KAB. PURWOREJO,2023-11-22,23:00,153,126,21,1154,570,465,330,135
,7,13,209,Jokowi,JAWA TENGAH,KAB. SEMARANG,2023-11-22,23:00,45,171,84,1167,1020,135,180,165
,7,13,210,Jokowi,JAWA TENGAH,KAB. TEMANGGUNG,2023-11-22,23:00,156,57,87,1175,1125,135,120,120
,7,13,211,Jokowi,JAWA TENGAH,KAB. KENDAL,2023-11-22,23:00,18,231,51,1173,1005,150,210,135
,7,13,203,Jokowi,JAWA TENGAH,KAB. BLORA,2023-11-22,23:00,42,174,84,1183,135,945,210,210
,7,13,205,Jokowi,JAWA TENGAH,KAB. PATI,2023-11-22,23:00,222,45,33,1128,540,240,480,240
,7,13,206,Jokowi,JAWA TENGAH,KAB. KUDUS,2023-11-22,23:00,213,51,36,1139,600,585,90,225
,7,13,207,Jokowi,JAWA TENGAH,KAB. JEPARA,2023-11-22,23:00,150,108,42,1152,795,150,300,255
,7,13,208,Jokowi,JAWA TENGAH,KAB. DEMAK,2023-11-22,23:00,30,177,93,1160,825,135,105,435
,7,13,188,Jokowi,JAWA TENGAH,KAB. CILACAP,2023-11-22,23:00,141,81,78,1175,975,135,135,255
,7,13,189,Jokowi,JAWA TENGAH,KAB. BANYUMAS,2023-11-22,23:00,201,75,24,1173,480,405,495,120
,7,13,190,Jokowi,JAWA TENGAH,KAB. PURBALINGGA,2023-11-22,23:00,114,102,84,1185,360,660,375,105
,7,13,191,Jokowi,JAWA TENGAH,KAB. BANJARNEGARA,2023-11-22,23:00,99,120,81,1178,255,135,855,255
,7,13,192,Jokowi,JAWA TENGAH,KAB. KEBUMEN,2023-11-22,23:00,45,102,153,1160,270,510,315,405
,7,13,193,Jokowi,JAWA TENGAH,KAB. PURWOREJO,2023-11-22,23:00,174,54,72,1147,285,570,255,390
,7,13,194,Jokowi,JAWA TENGAH,KAB. WONOSOBO,2023-11-22,23:00,180,102,18,1170,780,240,150,330
,7,13,195,Jokowi,JAWA TENGAH,KAB. MAGELANG,2023-11-22,23:00,87,156,57,1164,615,645,150,90
,7,13,196,Jokowi,JAWA TENGAH,KAB. BOYOLALI,2023-11-22,23:00,96,63,141,1128,840,345,210,105
,7,13,209,Jokowi,JAWA TENGAH,KAB. SEMARANG,2023-11-22,23:00,111,147,42,1128,315,285,120,780
,7,13,210,Jokowi,JAWA TENGAH,KAB. TEMANGGUNG,2023-11-22,23:00,81,129,90,1172,375,885,135,105
,7,13,211,Jokowi,JAWA TENGAH,KAB. KENDAL,2023-11-22,23:00,126,72,102,1163,750,270,195,285
,7,13,212,Jokowi,JAWA TENGAH,KAB. BATANG,2023-11-22,23:00,138,108,54,1168,360,795,120,225
,7,13,214,Jokowi,JAWA TENGAH,KAB. PEMALANG,2023-11-22,23:00,210,24,66,1181,405,240,390,465
,7,13,215,Jokowi,JAWA TENGAH,KAB. TEGAL,2023-11-22,23:00,24,222,54,1154,870,105,195,330
,7,13,216,Jokowi,JAWA TENGAH,KAB. BREBES,2023-11-22,23:00,30,27,243,1143,1020,150,240,90
,7,13,217,Jokowi,JAWA TENGAH,KOTA MAGELANG,2023-11-22,23:00,105,39,156,1128,555,420,405,120
,7,13,218,Jokowi,JAWA TENGAH,KOTA SURAKARTA,2023-11-22,23:00,123,144,33,1186,330,210,150,810
,7,13,219,Jokowi,JAWA TENGAH,KOTA SALATIGA,2023-11-22,23:00,75,123,102,1150,225,465,270,540
,7,13,220,Jokowi,JAWA TENGAH,KOTA SEMARANG,2023-11-22,23:00,72,96,132,1164,930,165,180,225
,7,13,221,Jokowi,JAWA TENGAH,KOTA PEKALONGAN,2023-11-22,23:00,78,126,96,1171,255,615,150,480
,7,13,222,Jokowi,JAWA TENGAH,KOTA TEGAL,2023-11-22,23:00,234,18,48,1157,360,495,90,555
,7,13,199,Jokowi,JAWA TENGAH,KAB. WONOGIRI,2023-11-22,23:00,183,54,63,1172,210,330,780,180
,7,13,200,Jokowi,JAWA TENGAH,KAB. KARANGANYAR,2023-11-22,23:00,72,171,57,1183,630,225,210,435
,7,13,201,Jokowi,JAWA TENGAH,KAB. SRAGEN,2023-11-22,23:00,60,198,42,1131,285,150,285,780
,7,13,202,Jokowi,JAWA TENGAH,KAB. GROBOGAN,2023-11-22,23:00,174,24,102,1135,630,630,105,135
,7,13,204,Jokowi,JAWA TENGAH,KAB. REMBANG,2023-11-22,23:00,216,27,57,1162,1155,105,135,105
,7,13,197,Jokowi,JAWA TENGAH,KAB. KLATEN,2023-11-22,23:00,57,213,30,1167,90,900,330,180
,7,13,213,Jokowi,JAWA TENGAH,KAB. PEKALONGAN,2023-11-22,23:00,105,63,132,1177,150,1020,180,150
,7,13,198,Jokowi,JAWA TENGAH,KAB. SUKOHARJO,2023-11-22,23:00,93,102,105,1129,345,90,405,660
clp8hl6866lfrjq7wudhy9aoe,7,14,224,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,2023-11-22,23:00,165,30,105,1166,300,165,615,420
clp8hl6866lfujq7wqkn4401w,7,14,227,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,2023-11-22,23:00,108,144,48,1153,705,495,135,165
clp8hl6866lfsjq7w4cmriakg,7,14,225,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,2023-11-22,23:00,96,60,144,1144,330,900,105,165
clp8hl6866lftjq7wyx3pxcp5,7,14,226,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,2023-11-22,23:00,126,69,105,1177,360,360,585,195
clp8hl6866lfqjq7wpnveuh8x,7,14,223,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,2023-11-22,23:00,108,123,69,1171,585,345,195,375
clp98hpxu00d3jqas9bbdchj6,7,14,225,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,2023-11-22,23:00,123,90,87,1150,435,690,150,225
clp98hpxv00d5jqas9g3ksqju,7,14,223,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,2023-11-22,23:00,150,114,36,1180,105,360,720,315
clp98hpxw00d7jqas5wrodrrr,7,14,224,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,2023-11-22,23:00,66,144,90,1152,915,120,330,135
clp98hpxx00d9jqasx6dw8tyg,7,14,226,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,2023-11-22,23:00,87,144,69,1134,105,540,555,300
clp98hpxy00dbjqas4eiaq43y,7,14,227,Jokowi,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,2023-11-22,23:00,75,114,111,1175,195,825,90,390
,7,15,248,Jokowi,JAWA TIMUR,KAB. NGAWI,2023-11-22,23:00,255,24,21,1168,840,435,90,135
,7,15,232,Jokowi,JAWA TIMUR,KAB. BLITAR,2023-11-22,23:00,45,231,24,1188,255,765,210,270
,7,15,230,Jokowi,JAWA TIMUR,KAB. TRENGGALEK,2023-11-22,23:00,60,174,66,1180,780,375,150,195
,7,15,229,Jokowi,JAWA TIMUR,KAB. PONOROGO,2023-11-22,23:00,120,51,129,1137,795,450,150,105
,7,15,228,Jokowi,JAWA TIMUR,KAB. PACITAN,2023-11-22,23:00,57,177,66,1156,660,105,360,375
,7,15,241,Jokowi,JAWA TIMUR,KAB. PASURUAN,2023-11-22,23:00,66,144,90,1166,450,480,450,120
,7,15,242,Jokowi,JAWA TIMUR,KAB. SIDOARJO,2023-11-22,23:00,126,96,78,1173,510,180,450,360
,7,15,243,Jokowi,JAWA TIMUR,KAB. MOJOKERTO,2023-11-22,23:00,18,138,144,1145,180,300,915,105
,7,15,244,Jokowi,JAWA TIMUR,KAB. JOMBANG,2023-11-22,23:00,168,75,57,1172,285,480,600,135
,7,15,262,Jokowi,JAWA TIMUR,KOTA MOJOKERTO,2023-11-22,23:00,108,123,69,1134,135,555,195,615
,7,15,228,Jokowi,JAWA TIMUR,KAB. PACITAN,2023-11-22,23:00,45,114,141,1135,690,90,390,330
,7,15,229,Jokowi,JAWA TIMUR,KAB. PONOROGO,2023-11-22,23:00,201,21,78,1187,735,270,390,105
,7,15,230,Jokowi,JAWA TIMUR,KAB. TRENGGALEK,2023-11-22,23:00,222,36,42,1159,300,750,105,345
,7,15,231,Jokowi,JAWA TIMUR,KAB. TULUNGAGUNG,2023-11-22,23:00,27,111,162,1160,165,435,300,600
,7,15,232,Jokowi,JAWA TIMUR,KAB. BLITAR,2023-11-22,23:00,186,27,87,1146,795,120,240,345
,7,15,233,Jokowi,JAWA TIMUR,KAB. KEDIRI,2023-11-22,23:00,144,123,33,1174,540,120,225,615
,7,15,234,Jokowi,JAWA TIMUR,KAB. MALANG,2023-11-22,23:00,162,114,24,1147,705,555,135,105
,7,15,235,Jokowi,JAWA TIMUR,KAB. LUMAJANG,2023-11-22,23:00,54,195,51,1134,390,480,495,135
,7,15,236,Jokowi,JAWA TIMUR,KAB. JEMBER,2023-11-22,23:00,21,240,39,1137,135,90,255,1020
,7,15,237,Jokowi,JAWA TIMUR,KAB. BANYUWANGI,2023-11-22,23:00,57,144,99,1188,285,420,660,135
,7,15,238,Jokowi,JAWA TIMUR,KAB. BONDOWOSO,2023-11-22,23:00,63,45,192,1175,150,1155,90,105
,7,15,239,Jokowi,JAWA TIMUR,KAB. SITUBONDO,2023-11-22,23:00,237,42,21,1158,525,630,210,135
,7,15,240,Jokowi,JAWA TIMUR,KAB. PROBOLINGGO,2023-11-22,23:00,237,21,42,1187,870,135,315,180
,7,15,241,Jokowi,JAWA TIMUR,KAB. PASURUAN,2023-11-22,23:00,198,72,30,1169,930,345,120,105
,7,15,242,Jokowi,JAWA TIMUR,KAB. SIDOARJO,2023-11-22,23:00,66,90,144,1177,975,90,120,315
,7,15,243,Jokowi,JAWA TIMUR,KAB. MOJOKERTO,2023-11-22,23:00,93,27,180,1170,390,885,90,135
,7,15,244,Jokowi,JAWA TIMUR,KAB. JOMBANG,2023-11-22,23:00,24,201,75,1177,960,285,120,135
,7,15,245,Jokowi,JAWA TIMUR,KAB. NGANJUK,2023-11-22,23:00,243,33,24,1178,210,945,225,120
,7,15,246,Jokowi,JAWA TIMUR,KAB. MADIUN,2023-11-22,23:00,105,132,63,1141,210,480,555,255
,7,15,247,Jokowi,JAWA TIMUR,KAB. MAGETAN,2023-11-22,23:00,75,51,174,1138,750,165,300,285
,7,15,248,Jokowi,JAWA TIMUR,KAB. NGAWI,2023-11-22,23:00,162,48,90,1171,450,690,210,150
,7,15,249,Jokowi,JAWA TIMUR,KAB. BOJONEGORO,2023-11-22,23:00,42,93,165,1131,1020,270,90,120
,7,15,250,Jokowi,JAWA TIMUR,KAB. TUBAN,2023-11-22,23:00,165,96,39,1146,840,330,195,135
,7,15,251,Jokowi,JAWA TIMUR,KAB. LAMONGAN,2023-11-22,23:00,36,57,207,1188,135,90,435,840
,7,15,252,Jokowi,JAWA TIMUR,KAB. GRESIK,2023-11-22,23:00,90,90,120,1139,705,180,360,255
,7,15,253,Jokowi,JAWA TIMUR,KAB. BANGKALAN,2023-11-22,23:00,129,45,126,1140,735,255,345,165
,7,15,254,Jokowi,JAWA TIMUR,KAB. SAMPANG,2023-11-22,23:00,54,48,198,1136,765,285,165,285
,7,15,255,Jokowi,JAWA TIMUR,KAB. PAMEKASAN,2023-11-22,23:00,117,93,90,1133,645,330,180,345
,7,15,256,Jokowi,JAWA TIMUR,KAB. SUMENEP,2023-11-22,23:00,216,27,57,1185,1080,120,210,90
,7,15,257,Jokowi,JAWA TIMUR,KOTA KEDIRI,2023-11-22,23:00,57,216,27,1185,630,135,345,390
,7,15,258,Jokowi,JAWA TIMUR,KOTA BLITAR,2023-11-22,23:00,24,231,45,1158,765,330,195,210
,7,15,259,Jokowi,JAWA TIMUR,KOTA MALANG,2023-11-22,23:00,39,225,36,1154,945,150,225,180
,7,15,260,Jokowi,JAWA TIMUR,KOTA PROBOLINGGO,2023-11-22,23:00,231,33,36,1142,750,330,195,225
,7,15,261,Jokowi,JAWA TIMUR,KOTA PASURUAN,2023-11-22,23:00,69,156,75,1158,750,90,435,225
,7,15,263,Jokowi,JAWA TIMUR,KOTA MADIUN,2023-11-22,23:00,174,36,90,1171,300,165,480,555
,7,15,264,Jokowi,JAWA TIMUR,KOTA SURABAYA,2023-11-22,23:00,252,18,30,1188,300,480,435,285
,7,15,265,Jokowi,JAWA TIMUR,KOTA BATU,2023-11-22,23:00,126,48,126,1133,450,195,120,735
,7,15,240,Jokowi,JAWA TIMUR,KAB. PROBOLINGGO,2023-11-22,23:00,114,39,147,1143,300,435,450,315
,7,15,239,Jokowi,JAWA TIMUR,KAB. SITUBONDO,2023-11-22,23:00,183,87,30,1145,255,285,570,390
,7,15,238,Jokowi,JAWA TIMUR,KAB. BONDOWOSO,2023-11-22,23:00,216,33,51,1183,1065,165,180,90
,7,15,237,Jokowi,JAWA TIMUR,KAB. BANYUWANGI,2023-11-22,23:00,153,36,111,1166,255,960,105,180
,7,15,236,Jokowi,JAWA TIMUR,KAB. JEMBER,2023-11-22,23:00,42,63,195,1166,885,135,330,150
,7,15,235,Jokowi,JAWA TIMUR,KAB. LUMAJANG,2023-11-22,23:00,150,39,111,1156,405,915,90,90
,7,15,234,Jokowi,JAWA TIMUR,KAB. MALANG,2023-11-22,23:00,195,33,72,1150,570,105,435,390
,7,15,233,Jokowi,JAWA TIMUR,KAB. KEDIRI,2023-11-22,23:00,111,120,69,1148,135,1170,90,105
,7,15,247,Jokowi,JAWA TIMUR,KAB. MAGETAN,2023-11-22,23:00,117,117,66,1142,480,510,360,150
,7,15,231,Jokowi,JAWA TIMUR,KAB. TULUNGAGUNG,2023-11-22,23:00,144,24,132,1132,390,465,405,240
,7,15,249,Jokowi,JAWA TIMUR,KAB. BOJONEGORO,2023-11-22,23:00,207,21,72,1132,150,555,630,165
,7,15,250,Jokowi,JAWA TIMUR,KAB. TUBAN,2023-11-22,23:00,39,18,243,1179,255,840,210,195
,7,15,251,Jokowi,JAWA TIMUR,KAB. LAMONGAN,2023-11-22,23:00,213,42,45,1167,225,750,360,165
,7,15,252,Jokowi,JAWA TIMUR,KAB. GRESIK,2023-11-22,23:00,153,93,54,1167,645,480,210,165
,7,15,253,Jokowi,JAWA TIMUR,KAB. BANGKALAN,2023-11-22,23:00,255,24,21,1175,405,390,615,90
,7,15,254,Jokowi,JAWA TIMUR,KAB. SAMPANG,2023-11-22,23:00,57,105,138,1172,720,120,465,195
,7,15,255,Jokowi,JAWA TIMUR,KAB. PAMEKASAN,2023-11-22,23:00,66,93,141,1135,225,645,255,375
,7,15,256,Jokowi,JAWA TIMUR,KAB. SUMENEP,2023-11-22,23:00,75,99,126,1160,990,315,90,105
,7,15,257,Jokowi,JAWA TIMUR,KOTA KEDIRI,2023-11-22,23:00,45,219,36,1148,495,270,360,375
,7,15,258,Jokowi,JAWA TIMUR,KOTA BLITAR,2023-11-22,23:00,42,21,237,1184,210,690,375,225
,7,15,259,Jokowi,JAWA TIMUR,KOTA MALANG,2023-11-22,23:00,225,48,27,1144,195,255,930,120
,7,15,260,Jokowi,JAWA TIMUR,KOTA PROBOLINGGO,2023-11-22,23:00,138,30,132,1140,210,510,135,645
,7,15,261,Jokowi,JAWA TIMUR,KOTA PASURUAN,2023-11-22,23:00,90,180,30,1145,420,480,495,105
,7,15,262,Jokowi,JAWA TIMUR,KOTA MOJOKERTO,2023-11-22,23:00,75,186,39,1152,630,495,285,90
,7,15,263,Jokowi,JAWA TIMUR,KOTA MADIUN,2023-11-22,23:00,186,48,66,1153,750,375,225,150
,7,15,265,Jokowi,JAWA TIMUR,KOTA BATU,2023-11-22,23:00,114,168,18,1140,585,405,360,150
,7,15,264,Jokowi,JAWA TIMUR,KOTA SURABAYA,2023-11-22,23:00,57,102,141,1166,225,660,420,195
,7,15,246,Jokowi,JAWA TIMUR,KAB. MADIUN,2023-11-22,23:00,234,18,48,1151,450,255,465,330
,7,15,245,Jokowi,JAWA TIMUR,KAB. NGANJUK,2023-11-22,23:00,33,192,75,1153,240,270,795,195
clp8hl6866lh1jq7w5w01ju2y,7,16,270,Jokowi,BANTEN,KOTA TANGERANG,2023-11-22,23:00,21,72,207,1184,150,270,135,945
clp98hpzf00fvjqasxkoi4crd,7,16,269,Jokowi,BANTEN,KAB. SERANG,2023-11-22,23:00,135,99,66,1171,135,210,315,840
clp98hpze00ftjqasgl85cwbu,7,16,270,Jokowi,BANTEN,KOTA TANGERANG,2023-11-22,23:00,135,144,21,1157,570,255,585,90
clp98hpzd00frjqasm2doshuc,7,16,271,Jokowi,BANTEN,KOTA CILEGON,2023-11-22,23:00,123,114,63,1145,315,195,480,510
clp98hpzb00fpjqasq25acdh9,7,16,272,Jokowi,BANTEN,KOTA SERANG,2023-11-22,23:00,123,90,87,1181,585,210,300,405
clp98hpza00fnjqas5ronxctl,7,16,273,Jokowi,BANTEN,KOTA TANGERANG SELATAN,2023-11-22,23:00,39,195,66,1184,570,165,285,480
clp98hpz900fljqas7n48y8uc,7,16,266,Jokowi,BANTEN,KAB. PANDEGLANG,2023-11-22,23:00,204,33,63,1129,930,225,255,90
clp98hpz800fjjqasux44okrl,7,16,267,Jokowi,BANTEN,KAB. LEBAK,2023-11-22,23:00,165,27,108,1163,390,105,480,525
clp98hpz600fhjqasadd3lb8g,7,16,268,Jokowi,BANTEN,KAB. TANGERANG,2023-11-22,23:00,147,75,78,1174,1125,105,105,165
clp8hl6866lh0jq7wcoyhirbs,7,16,269,Jokowi,BANTEN,KAB. SERANG,2023-11-22,23:00,18,207,75,1137,795,315,225,165
clp8hl6866lgzjq7wjyysmuqy,7,16,268,Jokowi,BANTEN,KAB. TANGERANG,2023-11-22,23:00,108,87,105,1128,660,465,90,285
clp8hl6866lgyjq7w5pqrl4ut,7,16,267,Jokowi,BANTEN,KAB. LEBAK,2023-11-22,23:00,255,27,18,1156,600,420,315,165
clp8hl6866lgxjq7wx09xm62d,7,16,266,Jokowi,BANTEN,KAB. PANDEGLANG,2023-11-22,23:00,258,21,21,1154,540,555,315,90
clp8hl6866lh4jq7we9s39tk7,7,16,273,Jokowi,BANTEN,KOTA TANGERANG SELATAN,2023-11-22,23:00,18,204,78,1137,510,90,360,540
clp8hl6866lh3jq7wpaoktg51,7,16,272,Jokowi,BANTEN,KOTA SERANG,2023-11-22,23:00,150,36,114,1185,855,195,135,315
clp8hl6866lh2jq7w05lnmn77,7,16,271,Jokowi,BANTEN,KOTA CILEGON,2023-11-22,23:00,183,45,72,1179,735,195,315,255
clp98hpzh00fzjqasu7355elo,7,17,281,Jokowi,BALI,KAB. BULELENG,2023-11-22,23:00,126,24,150,1129,555,570,210,165
clp98hpzj00g3jqaswb0r1eqc,7,17,275,Jokowi,BALI,KAB. TABANAN,2023-11-22,23:00,135,90,75,1129,345,180,540,435
clp98hpzk00g5jqasju1tgmcu,7,17,276,Jokowi,BALI,KAB. BADUNG,2023-11-22,23:00,105,144,51,1152,525,465,315,195
